경도,위도,설치기관명,설치위치
127.072301,37.53807568,더샵스타시티,A동 33층 피난안전구역 내
126.8448416,37.51068382,금옥중학교,금옥중학교 신관 한울관
127.0003985,37.57791378,금옥중학교,1층 로비 (피아노 옆)
127.0310784,37.60149406,종암삼성래미안아파트,관리사무소
127.0493804,37.65229266,한국마사회도봉지사,3층 객장
127.0541716,37.6648142,동일초,(상계8동) 1층 현관입구
127.0003985,37.57791378,동일초,2층 안내데스크 옆
127.0507412,37.59377476,경희의료원,한방병원 중풍센터
127.0722092,37.59798671,중화지구대,소내 책상 뒷쪽 벽면
127.142254,37.54571297,홈플러스강동점,홈플러스 강동점 지하2층
126.8343032,37.52169734,신월7동주민센터,1층 민원실
127.0421431,37.64103317,창동신창아파트,103동
127.0857783,37.56508488,창동신창아파트,32병동 응급카트
127.0410307,37.58578854,정화여자상업고등학교,중앙현관
127.0640274,37.49543596,은마아파트,은마상가 별관 1층
127.0163105,37.55530847,약수하이츠아파트(분양),관리사무소
126.9368609,37.5182206,여의도성모병원,본관 지하1층 방사선종양학과
126.8824461,37.54293623,서울목원초등학교,목원초등학교 본관1층 보건실
126.8550616,37.5131187,신정3동우체국,1층 민원실
127.0534616,37.67988792,은빛2단지아파트,(상계1동) 206동
127.0752562,37.61885244,태릉영업관리소,(공릉1동) 태릉입구역 (7호선)
126.8899779,37.52702619,양평동대우이안아파트,201동 1층 현관 내
126.9146113,37.44963042,구립사랑채요양원,3층복도
127.0736017,37.54910761,세종대학교,집현관 1층
127.0729607,37.53700038,더샵스타시티,A동 33층 피난안전구역 내
126.8495578,37.55925382,등촌주공11단지아파트,서울 등촌주공11단지아파트 관리사무소
127.0326723,37.56910834,청계벽산아파트,1층 경비실 정문
127.0903808,37.480899,강남데시앙포레아파트,관리사무소 안
127.1156313,37.53188106,토성초등학교,본관 1층
127.0548779,37.59414953,경희중학교,1층 중앙현관 내
126.9408943,37.51357576,9호선노량진역,역무실
126.9470538,37.54143315,마포트라팰리스,마포트라팰리스 2층 상가 복도
126.9922432,37.48900635,서초구보건소,방배보건지소 2층(열린문화센터)
126.9787396,37.56207597,소테츠호텔즈더스프라지르서울명동,1F 프런트 데스크
127.069729,37.58522006,휘경공업고등학교,보건실 옆
127.1218761,37.50937134,방산중학교,후관1층 보건실
127.1382698,37.49371184,송파배드민턴체육관,출입문 좌측
127.0725372,37.48985831,개포7단지아파트,704동 경비실
127.0219965,37.61745082,현대성우아파트,관리사무소 입구
127.046107,37.55570784,한양대학교관재팀,제2공학관 3층
126.9371984,37.55394125,서울메트로,신촌역 역무실앞
126.8892417,37.4892768,구로두산아파트(분양),관리사무실 1층 입구
126.9827877,37.48076653,서초구립방배노인종합복지관,복지관 5층 복도
127.0461077,37.57154736,힐스테이트청계아파트,커뮤니티센터 앞
127.0694532,37.53211186,이튼타워리버5차아파트,정문 경비실 내
126.9669436,37.5774983,서울매동초등학교,1층 교무실
127.0825437,37.6452933,불암도서관,1층 로비 중앙
127.082787,37.61642599,이편한세상화랑대아파트,관리사무소 건물 앞 보안실 건물 내부
127.0186236,37.64543603,아쿠아산소사우나,남탕 입구 왼쪽 벽면
127.0386951,37.64076045,도봉청소년누리터위드,1층 로비
127.0023658,37.64320304,북한산국립공원 수유분소,수유분소(둘레길탐방지원센터)
127.0171752,37.61578074,삼각산아이원아파트,110동 1-2라인 현관 우측 벽면
127.017229,37.61532601,삼각산아이원아파트,111동 1-2라인 엘리베이터 우측
127.0182968,37.61432187,삼각산아이원아파트,115동 1-2라인 엘리베이터 좌측
126.8509816,37.48303805,서울개명초등학교,돌봄교실 옆 복도
126.9596745,37.50421232,롯데캐슬에듀포레아파트,정문경비실
126.9596745,37.50421232,롯데캐슬에듀포레아파트,휘트니스센터 인포메이션
127.1766542,37.56873202,강일리버파크2단지,관리사무소 2층
127.0253721,37.64491581,강북중학교,본관1층 중앙 현관
127.0910356,37.61410212,신내6단지,605동엘리베이터 앞
127.0405165,37.62927363,번동초등학교,보건실 정면 창문 앞
127.0336475,37.63333428,번동5단지종합사회복지관,1층 출입문옆 안내데스크 좌측
127.0180511,37.62102301,삼양교회,1층 만나실 식당 안 좌측 벽면
127.0991891,37.61309005,서울특별시서울의료원,1층 정문 병동쪽출입문 복도
127.0991891,37.61309005,서울특별시서울의료원,1층 영상의학과 투시조영실 앞 복도
127.0489857,37.64826092,창동삼성아파트,114 경비실
126.8285205,37.56699532,서브원강서사옥,2층 건강관리실 내
127.1350544,37.52040151,보성중학교,1층 보건실 옆 복도벽
127.1440027,37.55126099,명일역,지하1층 대합실
127.0736507,37.5345276,자양우성1차아파트,106동 입구
127.1165897,37.52543976,풍납중학교,본관1층 보건실앞
126.8560655,37.50282595,고척대우아파트,관리동 1층 입구
127.0379751,37.62410326,번동동문아파트,2층 관리사무소 출입문 좌측 벽면
127.0210241,37.62361015,미아3치안센터,치안센터 안 우측
126.8821933,37.50512273,신도림대림1차2차아파트,407동 앞 10초소
126.8628211,37.55999798,가양9-1단지아파트,통합경비실 제2초소
126.8273023,37.55731685,마곡엠밸리15단지(아),관리사무실(1512동 10~20)
127.1117068,37.55863008,sk네트웍스(주)워커힐,더글라스 건물 1층 로비
127.0177468,37.61497815,삼각산아이원아파트,113동 1-2라인 엘리베이터 좌측
126.9137987,37.57069597,시립서대문농아인복지관,1층 로비
126.9649198,37.52972906,용산역 경부선,5번 승강장
127.1127434,37.51045441,송파나루역(9호선),송파나루역(9호선) 고객안전실 옆
127.1179932,37.4827956,서울동부지방검찰청,1층 입구
127.0720507,37.56603605,안평초등학교,보건실 앞
127.0379894,37.62942638,강북구민운동장,정문 좌측
127.0164778,37.6179106,미아두산위브트레지움,214동 1층 공동현관
127.0580347,37.58974577,회기역망우역사,고객지원실 출입구 앞
127.0223442,37.62856173,미아동공영주차장(미아동헬스장),지하2층 헬스장 내
127.0928005,37.6013558,신내건영2차아파트,중앙통제실안
127.1275418,37.55014106,암사역,지하1층 대합실
127.1536926,37.55314265,고덕역,지하1층 대합실
127.1177777,37.48088568,서울지방경찰청제3기동단,본관1층
127.1005412,37.49666563,송파구장애인운전교육원,사무실 출입구 좌측
126.9613516,37.54169098,용산구시설관리공단 본부(용산구시설관리공단),용산구시설관리공단 본사2층
127.1193125,37.47056578,성모자애단기거주시설미리암의집,본기관 현관 입구
127.0117875,37.58032425,쌍용2단지아파트,경로당
127.0360091,37.55931174,소월아트홀,주출입구 우측 벽면
127.0239898,37.63102291,세계로약국,안내데스크 옆 좌측 하단부
127.0117374,37.66462063,우이치안센터,출입문 안쪽 옆 좌측 벽면
127.0167576,37.64153955,우이신설도시철도(강북),가오리역 하선 승강장 교통카드 충전기 옆 벽면
126.8285205,37.56699532,서브원강서사옥,1층 안내데스크 앞
127.0182061,37.62476028,삼양파출소,파출소 내
127.0156096,37.64580767,강북구치매지원센터,기억키움센터 안내데스크 옆
126.969367,37.55361895,공항철도서울역,지하7층 직통열차 승강장
126.969367,37.55361895,공항철도서울역,지하2층 도심공항 터미널
127.0440579,37.57391956,숭인중학교,3층 교무실 앞
127.0525283,37.48776235,(주)호텔신라,5층 타석 직수기옆
127.030033,37.61499476,미아사거리역,2345번출구 대합실 안내부스 우측벽면
127.0361373,37.61623777,미아경남아너스빌아파트,111동 입구
126.9055666,37.51718835,신세계백화점영등포점3,B관 1층 직원 출입구
127.0851539,37.57442878,서울시립중랑청소년수련관,2층 도서관 책상옆
127.0825917,37.53805091,광진구청,민원복지동 민원여권과 종합민원실 입구
127.0400891,37.62256782,북서울꿈의숲아트센터,라포레스타 주문대 좌측 뒷쪽 벽면
127.0159139,37.6165846,미아두산위브트레지움,306동 L층 공동현관
127.020742,37.61932871,요나약국,조제실 앞 좌측 진열대 위
127.0357308,37.63067756,번동금호어울림아파트,2층 관리사무소 안 정면
127.0182276,37.62014362,미양온누리약국,출입문 옆 우측 벽면
127.0363432,37.62263697,오동골프클럽,1층 정문 우측 벽면
127.0857783,37.56508488,오동골프클럽,안심버스내 서랍
127.0526488,37.67192903,상계현대3차아파트,4경비실
127.1380308,37.50638746,송파레미니스2단지아파트,관리사무소
127.0085039,37.61565059,성북청소년문화의집,2층 로비
126.857063,37.53838161,신정여상고등학교,본관입구
127.0260368,37.64029902,늘푸른평강약국,출입문 우측 바닥
127.0250828,37.63954441,강북구청,1층 민원실 일자리 플러스센터 옆
127.0170997,37.64092053,수유2파출소,출입문 안 소장님 쪽 벽면
127.032228,37.63301654,오동근린공원실내배드민턴장,정문 좌측
127.0736507,37.5345276,자양우성1차아파트,후문 경비초소
127.0246459,37.57289807,120다산콜재단,1층 로비(보안실 앞)
127.0363886,37.61349733,창문여자고등학교,본관 여교사 휴게실 우측 벽면
126.9646991,37.52991144,용산역 경부선,1번 승강장
127.1340837,37.54052196,강동구립천호도서관,중앙데스크
127.0381584,37.60158209,성북펜싱체육관,건물출입구
127.0023643,37.64320205,북한산국립공원 수유분소,수유분소(빨래골공원지킴터)
127.0114869,37.65698394,서라벌중학교,자기주도 학습실 옆
127.0480009,37.64999122,창동삼성아파트,106 경비실
127.035795,37.61340741,창문여자중학교,진수당 1층 도서관 내 우측 선반위
127.0247387,37.62085602,성암국제무역고등학교,제 1교무실 앞 벽면
127.1097547,37.61655851,신내데시앙포레아파트,관리사무소내
127.0910356,37.61410212,신내6단지,601동엘레베이터앞
126.9499776,37.59565994,경찰청별관,경찰청 세검정로 별관(보안3과) 로비 우측
126.9070178,37.518177,한국마사회영등포지점,9층 사무실 출입구
127.0857783,37.56508488,한국마사회영등포지점,1층 안내데스크 옆
127.0553505,37.57332375,래미안미드카운티아파트,104동 105동 사이 지하1층 커뮤니티센터
127.0492435,37.63025824,염광고등학교,3층 중앙계단
126.8388404,37.49481449,오류지구대,오류지구대 1층 관리반 자리
127.130118,37.48203098,송파파인타운4단지,경비실
127.0820691,37.59700792,중화한신아파트,관리동 1층 기전실앞 벽면
127.0157534,37.61835281,미아두산위브트레지움,301동 1층 공동현관
127.0460653,37.63494105,월계고등학교,중앙현관
127.0079527,37.64031036,강북구보건소,3층 의약과 사무실
127.0065507,37.66093197,북한산국립공원우이분소,우이분소 관리사무소 좌측 벽면
127.0178225,37.61711141,삼각산아이원아파트(임대),121동 현관
127.0489749,37.64913488,창동삼성아파트,110 경비실
127.0959898,37.59832367,한국마사회중랑지점,5층 사무실내
126.8712295,37.49859882,서울반려동물교육센터,센터 출입문 입구
127.0910356,37.61410212,신내6단지,603동엘리베이터 앞
127.043466,37.6226742,재활용선별처리장,3층 견학홀 작업장 입구
127.0121795,37.62366546,미양고등학교,2층 자연과학부 앞 벽면
127.0902998,37.54503251,구의파출소,구의파출소 1층 사무실
126.9512969,37.55212803,아현문화건강센터,아현문화건강센터 지하1층 로비
127.0725747,37.63823614,에너지제로주택,방재실 출입문 개방시 정면에 보이는 벽부에 설치
127.0375862,37.58059996,서울한방진흥센터,1층 안내데스크 옆
127.0260929,37.55453185,금호벽산아파트,경비6초소
127.020742,37.61932871,강북신나는탁구클럽,사무실 내
126.9282839,37.50863037,남도학숙,남도학숙 상황실 옆
127.0379242,37.57738511,서울명병원,2층 간호사실
127.0390621,37.63188022,번2동주민센터,주민센터 입구
127.0260929,37.55453185,금호벽산아파트,경비10초소
127.1799954,37.55920886,강일리버파크10단지,노인정 내
127.0187717,37.61538578,삼각산아이원아파트,105동 1-2라인 우측벽면
127.0729628,37.53700164,더샵스타시티,C동 26층 피난안전구역 내
127.0910356,37.61410212,신내6단지,609동엘리베이터 앞
127.0288503,37.63789454,번1동주민센터,주민센터 입구
127.0150917,37.6174411,SK북한산시티아파트,헬스장
127.032031,37.64147107,번동삼성아파트,5-6라인 경비초소
127.0960155,37.60419811,유린원광종합사회복지관,1층 계단옆
